review_id	sentiment	label_id	input_ids	review_body	date
813	0	1	[0, 20470, 195, 108, 134, 113, 8, 59, 8017, 29882, 4, 2740, 5, 650, 142, 939, 109, 33, 103, 23739, 12, 24, 21, 1307, 12, 55, 101, 10, 739, 8, 46405, 33, 203, 3184, 23, 70, 4, 5, 24787, 21, 182, 3793, 8, 4140, 219, 4, 8, 101, 643, 33, 26, 12, 24282, 8978, 12, 45, 1528, 23491, 3195, 4, 24, 2564, 162, 101, 10, 3211, 14165, 12, 63, 164, 124, 13, 686, 4, 429, 2229, 456, 114, 5, 4716, 1459, 3023, 29, 16, 124, 11, 388, 8, 15, 1392, 12, 42, 197, 3816, 28, 223, 68, 1866, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Im 5'1"" and about 110lbs. ordered the small because i do have some curves- it was huge- more like a large and didnt have much structure at all. the wool was very soft and stretchy. and like others have said- kinda orange- not true coral color. it fit me like a throw blanket- its going back for sure. might purchase again if the petite xs is back in stock and on sale- this should def be under $100."	2023-04-23T16:16:29Z
8130	0	1	[0, 100, 657, 657, 657, 209, 9304, 16506, 51, 888, 2564, 162, 8, 356, 372, 32376, 9790, 36798, 14, 5, 31800, 341, 16, 182, 15651, 4, 939, 56, 10, 182, 7019, 32551, 15, 106, 14, 144, 533, 129, 939, 5324, 1437, 53, 939, 1276, 7, 304, 10, 11782, 8, 10397, 32551, 6398, 2137, 4, 5, 5203, 7129, 9, 5, 32551, 376, 19, 10, 182, 739, 872, 9, 3195, 4558, 5, 32551, 6398, 2137, 6699, 4, 9574, 42, 34, 156, 209, 9304, 10963, 48819, 4, 907, 1437, 3568, 8, 10397, 209, 19, 575, 16506, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love love love these pants!!! they actually fit me and look great!!!! buyer beware that the dye used is very delicate. i had a very slight stain on them that most likely only i noticed  but i decided to use a spray and wash stain remover. the resulting removal of the stain came with a very large loss of color anywhere the stain remover touched. unfortunately this has made these pants unwearable. buy  wear and wash these with care!!!	2023-04-23T16:16:29Z
193	0	1	[0, 100, 1381, 209, 15, 11, 5, 1400, 1437, 8, 51, 32, 2422, 11962, 53, 422, 650, 4, 939, 3700, 3568, 10, 1836, 564, 36, 118, 437, 195, 108, 195, 113, 8, 13955, 23246, 1592, 8, 51, 58, 350, 3229, 13, 162, 4, 939, 101, 5, 10199, 8, 5, 847, 131, 939, 206, 51, 1017, 28, 372, 65, 1836, 62, 4, 36, 4783, 1400, 399, 75, 33, 106, 1592, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I tried these on in the store  and they are super cute but run small. i typically wear a size 25 (i'm 5' 5"" and 108 lbs.) and they were too tight for me. i like the fabric and the cut; i think they'd be great one size up. (my store didn't have them.)"	2023-04-23T16:16:29Z
12786	0	1	[0, 713, 16, 10, 3473, 27115, 636, 2125, 19, 14602, 5081, 1953, 4, 24, 16, 13719, 8, 89, 16, 929, 7, 10490, 10, 7174, 6013, 299, 12213, 4, 627, 28079, 16, 10, 4401, 1329, 37, 13860, 19, 28079, 14893, 4, 24, 16, 45, 932, 780, 11, 1110, 9, 2496, 53, 24, 40, 1807, 5, 3508, 9, 145, 10, 9881, 2559, 13, 198, 5, 790, 50, 13, 10, 2119, 22379, 463, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This is a comfortable tunic piece with ample rear coverage. it is lightweight and there is room to layer a thin tank top underneath.the ivory is a marled heather with ivory buttons. it is not anything special in terms of style but it will serve the purpose of being a casual separate for around the house or for a quick errand.	2023-04-23T16:16:29Z
10179	1	2	[0, 16587, 42, 6399, 328, 24, 16, 372, 1318, 8, 10698, 1528, 7, 1836, 11, 10, 3137, 24382, 45, 350, 15898, 169, 14, 10, 6148, 159, 197, 2564, 4, 939, 657, 14, 24, 16, 10, 4187, 1104, 13178, 6399, 19, 10, 2297, 3543, 19, 5, 410, 828, 9, 6664, 19384, 15, 5, 2576, 8, 24150, 740, 22902, 4, 24, 18, 372, 7, 3568, 19, 10844, 50, 2084, 6149, 1033, 8, 939, 64, 190, 192, 10386, 24, 62, 50, 159, 6122, 15, 5, 10131, 10610, 4, 939, 33, 416, 5335, 3739, 9, 33391, 77, 2498, 24, 17220, 37180, 1072, 7, 120, 24, 13, 1235, 328, 939, 1017, 190, 120, 24, 11, 277, 1029, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Love this shirt! it is great quality and fits true to size in a comfy not too fitted way that a button down should fit. i love that it is a classic white cotton shirt with a modern edge with the little bit of fringing on the bottom and sleeve cuffs. it's great to wear with jeans or leggings and i can even see dressing it up or down depending on the accessories worn. i have already gotten lots of compliments when wearing it....everyone wants to get it for themselves! i'd even get it in another co	2023-04-23T16:16:29Z
15354	-1	0	[0, 100, 303, 5, 2564, 9, 42, 3588, 8372, 4, 939, 3700, 3568, 10, 231, 50, 290, 11, 14442, 4, 5, 231, 2564, 420, 5, 7050, 53, 5, 3124, 31670, 58, 739, 98, 2498, 10, 11689, 74, 28, 10, 1539, 4, 939, 524, 10, 2631, 438, 98, 939, 240, 103, 1907, 9, 323, 4, 939, 67, 802, 5, 10199, 21, 10, 828, 2342, 38755, 13, 5, 425, 4, 939, 524, 10, 1307, 6215, 2378, 8, 2333, 989, 22285, 6173, 53, 16748, 939, 314, 42, 65, 11, 5, 1400, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I found the fit of this dress odd. i typically wear a 6 or 8 in dresses. the 6 fit across the chest but the armholes were large so wearing a bra would be a challenge. i am a 34c so i need some type of support. i also thought the fabric was a bit flimsy for the price. i am a huge retailer fan and usually leave glowing reviews but sadly i left this one in the store.	2023-04-23T16:16:29Z
2967	1	2	[0, 100, 64, 75, 224, 615, 59, 42, 299, 328, 3668, 15652, 1437, 5, 18803, 218, 75, 109, 24, 2427, 4, 24, 16, 156, 9, 10, 3793, 1437, 4761, 2408, 11458, 1468, 4, 5, 22990, 817, 5, 299, 55, 385, 1535, 4169, 8, 2216, 4, 5, 1874, 13977, 242, 38889, 1626, 219, 84, 28762, 8, 16, 7082, 16415, 1070, 23, 5, 2576, 13, 773, 4, 939, 524, 195, 108, 401, 17809, 1437, 16157, 2697, 1437, 8, 251, 13332, 15346, 4, 42, 10698, 162, 1969, 36, 29, 329, 650, 1592, 5, 16415, 1070, 2576, 15, 162, 3772, 23, 614, 28097, 36, 36195, 18951, 6148, 43, 98, 24, 4477, 293, 2579, 8, 16, 182, 34203, 4, 117, 7021, 7, 5, 299, 117, 35156, 1823, 24186, 23, 1076, 2, 1, 1]	I can't say enough about this top! absolutely adorable  the pics don't do it justice. it is made of a soft  medium weight jersey material. the lace makes the top more dressey and unique. the drop waiste elongatesy our torso and is loose pleated at the bottom for interest. i am 5'6''  135 pounds  and long waisted. this fits me perfect (sz small.) the pleated bottom on me begins at low hips (below belly button) so it layes nice and is very flattering. no swing to the top no bulky extra flare at al	2023-04-23T16:16:29Z
16994	-1	0	[0, 100, 348, 57, 546, 13, 5, 1969, 1104, 2295, 2716, 19220, 118, 1437, 2653, 101, 10, 1969, 1035, 17771, 734, 4297, 16748, 42, 21, 45, 24, 4, 1318, 965, 75, 372, 61, 16, 2755, 15, 10, 68, 25676, 425, 6694, 4, 299, 9, 3588, 16, 9321, 53, 34358, 98, 24, 18, 5568, 192, 149, 4, 5, 3588, 21, 1835, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I've been looking for the perfect white eyelet maxi  feels like a perfect summer staple...but sadly this was not it. quality isn't great which is surprise on a $168 price tag. top of dress is lined but cheaply so it's somewhat see through. the dress was returned.	2023-04-23T16:16:29Z
1121	1	2	[0, 16587, 42, 13454, 328, 13719, 1437, 935, 219, 8, 3137, 24382, 4, 939, 206, 24, 10698, 1528, 7, 1836, 4, 98, 3793, 8, 1035, 219, 4, 64, 75, 2067, 7, 3568, 24, 42, 1035, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Love this tee! lightweight  airy and comfy. i think it fits true to size. so soft and summery. can't wait to wear it this summer!	2023-04-23T16:16:29Z
3497	-1	0	[0, 713, 16, 277, 65, 9, 167, 33800, 196, 7021, 13657, 4, 939, 64, 75, 190, 19, 42, 2904, 4, 42, 6399, 34, 215, 10, 2579, 5780, 73, 21685, 24943, 164, 15, 53, 24, 18, 19750, 30, 5, 7021, 847, 73, 2457, 607, 23358, 12, 24, 1415, 101, 939, 21, 10, 410, 4607, 2498, 41, 24901, 604, 18, 363, 6399, 73, 9426, 3343, 116, 939, 218, 75, 216, 1437, 24, 21, 95, 45, 23, 70, 34203, 4, 939, 2740, 127, 1675, 1836, 739, 8, 10, 4761, 74, 33, 1006, 8, 1153, 202, 57, 31306, 847, 4, 939, 11967, 19, 10, 37102, 54, 26, 24, 429, 173, 13, 2514, 10070, 7586, 42, 95, 156, 127, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This is another one of those darned swing tops. i can't even with this trend. this shirt has such a nice print/color palette going on but it's ruined by the swing cut/henley combo- it looked like i was a little kid wearing an oversized men's night shirt/smock? i don't know  it was just not at all flattering. i ordered my regular size large and a medium would have worked and probably still been generously cut. i disagree with a reviewer who said it might work for larger sizes.. this just made my	2023-04-23T16:16:29Z
15942	0	1	[0, 100, 21, 15, 5, 8146, 59, 42, 3588, 142, 190, 15, 5, 1421, 1437, 24, 18, 10, 410, 828, 6664, 35187, 1437, 53, 24, 21, 98, 1256, 14, 939, 1381, 24, 4, 959, 1437, 15, 127, 765, 5120, 1437, 24, 18, 190, 6664, 7198, 906, 4, 5, 1318, 16, 182, 205, 1437, 5, 10199, 16, 3793, 8, 24, 18, 9321, 4, 5, 6184, 16, 269, 1256, 8, 15651, 8, 939, 2813, 24, 21, 55, 34203, 4, 939, 206, 5, 129, 169, 42, 3588, 40, 356, 205, 16, 114, 47, 32, 1341, 6764, 8, 7174, 4, 939, 524, 195, 108, 306, 113, 1437, 8017, 23246, 19, 739, 12, 1173, 28097, 8, 939, 2740, 10, 132, 642, 1437, 53, 190, 5, 4716, 1459, 21, 350, 17929, 4740, 4, 2]	"I was on the fence about this dress because even on the model  it's a little bit frumpy  but it was so pretty that i tried it. however  on my short frame  it's even frumpier. the quality is very good  the fabric is soft and it's lined. the pattern is really pretty and delicate and i wish it was more flattering. i think the only way this dress will look good is if you are quite tall and thin. i am 5'4""  110 lbs with large-ish hips and i ordered a 2p  but even the petite was too saggy. i needed a"	2023-04-23T16:16:29Z
9767	1	2	[0, 534, 5212, 1437, 42, 16, 10, 4002, 328, 475, 4791, 548, 64, 28, 10, 410, 114, 24382, 15, 39328, 1437, 53, 939, 465, 42, 7, 2564, 326, 1872, 4, 2721, 1254, 1437, 2564, 16, 3473, 648, 14878, 1437, 2579, 5933, 734, 118, 33, 4276, 4496, 15, 42, 4, 24, 16, 11708, 615, 7, 240, 402, 12213, 1437, 53, 5, 10199, 16, 13719, 615, 14, 5, 1823, 10490, 630, 75, 2045, 15304, 12465, 4, 2579, 1318, 2125, 36, 3654, 14860, 15651, 1135, 5, 784, 5073, 1254, 8, 11708, 1173, 10199, 322, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Gosh  this is a beauty! maeve can be a little iffy on sizing  but i find this to fit tts. beautiful details  fit is comfortable yet elegant  nice length...i have zero complaints on this. it is sheer enough to need something underneath  but the fabric is lightweight enough that the extra layer doesn't seem bothersome. nice quality piece (not overly delicate despite the lacy details and sheerish fabric).	2023-04-23T16:16:29Z
16694	-1	0	[0, 713, 299, 21, 182, 11962, 53, 2422, 765, 12, 8, 939, 524, 10, 765, 13332, 15346, 4716, 405, 324, 621, 12, 627, 13977, 1902, 2323, 1065, 110, 18951, 6148, 12, 1326, 182, 15470, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This top was very cute but super short- and i am a short waisted petitie person-the waistline hits above your belly button- looks very silly.	2023-04-23T16:16:29Z
1029	0	1	[0, 100, 437, 182, 18100, 1437, 8, 15, 162, 5, 1458, 3195, 1415, 269, 15158, 66, 4, 5, 19111, 1345, 16, 45, 41, 6030, 8985, 4, 356, 23, 5, 1152, 738, 13, 10, 2664, 7414, 8985, 4, 24, 18, 2829, 192, 12, 11672, 8, 21, 350, 593, 7, 5, 3195, 9, 127, 3024, 4, 939, 206, 24, 74, 356, 10964, 15, 951, 54, 34, 20292, 3024, 1437, 600, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I'm very pale  and on me the rose color looked really washed out. the catalog photo is not an accurate representation. look at the product shot for a truer representation. it's slightly see-through and was too close to the color of my skin. i think it would look delicious on someone who has darker skin  though.	2023-04-23T16:16:29Z
14052	0	1	[0, 17986, 36646, 1437, 939, 197, 33, 13165, 7, 986, 6173, 4, 5329, 1437, 42, 299, 1237, 182, 739, 4, 2496, 11036, 1437, 24, 16, 15983, 4, 939, 74, 224, 47, 115, 109, 203, 357, 23, 6215, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Ahhh  i should have listened to previous reviews. indeed  this top runs very large. style wise  it is ok. i would say you could do much better at retailer.	2023-04-23T16:16:29Z
1654	0	1	[0, 24989, 6173, 32, 4577, 4, 53, 42, 34, 801, 7, 356, 25, 205, 25, 15, 5, 1421, 111, 3184, 8, 1318, 9, 5, 13178, 32, 182, 34203, 4, 817, 5856, 356, 1788, 251, 4, 959, 42, 10698, 182, 3229, 1437, 2386, 117, 929, 13, 1823, 18093, 4783, 1437, 28097, 1437, 9759, 219, 1437, 50, 35841, 4, 939, 2740, 10, 579, 36, 118, 437, 2333, 10, 204, 43, 111, 21, 441, 7, 120, 24, 15, 36, 13975, 88, 24, 31, 5, 299, 43, 1437, 53, 1299, 10, 410, 1403, 13316, 59, 141, 3229, 5, 2564, 21, 4, 114, 89, 21, 41, 475, 1437, 74, 33, 2299, 23855, 62, 1437, 25, 939, 269, 6640, 5, 356, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Other reviews are correct. but this has potential to look as good as on the model - structure and quality of the cotton are very flattering. makes legs look miles long. however this fits very tight  allows no room for extra tummy  hips  booty  or thighs. i ordered a s (i'm usually a 4) - was able to get it on (step into it from the top)  but felt a little self conscious about how tight the fit was. if there was an m  would have definitely sized up  as i really liked the look.	2023-04-23T16:16:29Z
3789	-1	0	[0, 100, 5328, 42, 13, 10, 367, 722, 1437, 8, 150, 24, 939, 300, 33391, 939, 1249, 62, 12075, 7, 671, 24, 71, 5, 39336, 1357, 62, 81, 5, 4793, 28296, 4, 5, 10199, 16, 98, 2051, 14, 148, 5, 2340, 213, 1033, 12, 9006, 9, 127, 183, 24, 851, 169, 4, 8, 117, 1437, 939, 399, 75, 907, 350, 650, 1437, 8, 5, 10199, 399, 75, 2999, 150, 939, 21, 1428, 50, 3970, 13, 932, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I wore this for a few hours  and while it i got compliments i ended up needing to return it after the seams opened up over the shoulder blades. the fabric is so fine that during the normal goings-about of my day it gave way. and no  i didn't buy too small  and the fabric didn't pull while i was driving or reaching for anything.	2023-04-23T16:16:29Z
17202	-1	0	[0, 133, 1318, 9, 5, 25916, 16, 239, 5579, 102, 2579, 6143, 32566, 8, 10, 1256, 44265, 6184, 1437, 53, 5, 847, 21, 4940, 160, 13, 162, 4, 939, 437, 2333, 41, 3023, 29, 73, 29, 1437, 8, 21, 7358, 11, 5, 3023, 29, 4, 5, 3701, 11, 1989, 58, 1307, 8, 385, 31766, 219, 1437, 8, 5, 1086, 631, 95, 10601, 15, 162, 36, 1990, 5135, 1437, 939, 437, 195, 108, 306, 113, 1437, 5962, 23246, 322, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"The quality of the garment is high--a nice substantial yarn and a pretty crochet pattern  but the cut was totally off for me. i'm usually an xs/s  and was swimming in the xs. the arms in particular were huge and drapey  and the whole thing just hung on me (for reference  i'm 5'4""  120 lbs)."	2023-04-23T16:16:29Z
17982	1	2	[0, 100, 3584, 42, 1567, 5, 253, 9, 2608, 142, 24, 9180, 162, 9, 2428, 86, 328, 24, 16, 215, 10, 9869, 3793, 13454, 1437, 19, 10, 15651, 14214, 1521, 4, 939, 3568, 24, 19, 10844, 4, 24, 460, 817, 162, 619, 1372, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I purchased this towards the end of winter because it reminded me of spring time! it is such a lovely soft tee  with a delicate flower design. i wear it with jeans. it always makes me feel happy.	2023-04-23T16:16:29Z
9886	0	1	[0, 713, 16, 10, 11962, 3588, 1437, 53, 5, 14893, 32, 5262, 8, 5, 299, 65, 16212, 11, 457, 137, 939, 115, 190, 342, 5, 3588, 15, 4, 939, 64, 75, 810, 5, 14893, 3433, 160, 150, 939, 524, 2498, 24, 4, 941, 187, 5, 3588, 1302, 1887, 13, 41, 10, 4946, 1437, 932, 2514, 40, 28, 55, 87, 167, 410, 14283, 14893, 64, 3679, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This is a cute dress  but the buttons are tiny and the top one cracked in half before i could even put the dress on. i can't risk the buttons breaking off while i am wearing it. especially since the dress seems designed for an a cup  anything larger will be more than those little fragile buttons can handle.	2023-04-23T16:16:29Z
408	0	1	[0, 713, 3588, 16, 269, 11962, 11, 621, 4, 959, 1437, 24, 222, 45, 2564, 162, 101, 24, 473, 5, 1421, 11, 5, 1893, 23, 70, 4, 78, 9, 70, 939, 437, 195, 1730, 112, 8, 24, 21, 169, 33175, 350, 765, 15, 162, 4, 939, 399, 75, 33, 5, 4716, 405, 15, 1169, 5579, 939, 56, 5, 1675, 3023, 29, 4, 24, 95, 2323, 10, 891, 9, 4877, 350, 765, 13, 162, 4, 939, 524, 654, 4, 24, 74, 28, 15652, 114, 939, 58, 55, 3473, 11, 10941, 14442, 4, 939, 3568, 765, 383, 10, 319, 1437, 53, 42, 21, 95, 350, 239, 15, 162, 4, 24, 21, 1153, 10, 205, 290, 4877, 1065, 127, 4117, 4, 67, 24, 29139, 350, 8617, 23, 5, 13332, 2, 1]	This dress is really cute in person. however  it did not fit me like it does the model in the pic at all. first of all i'm 5 feet 1 and it was wayyy too short on me. i didn't have the petit on either-- i had the regular xs. it just hits a couple of inches too short for me. i am 50. it would be adorable if i were more comfortable in shorter dresses. i wear short things a lot  but this was just too high on me. it was probably a good 8 inches above my knee. also it flared too dramatically at the wa	2023-04-23T16:16:29Z
15351	0	1	[0, 100, 524, 10, 1528, 1836, 650, 8, 939, 2740, 42, 3588, 8, 24, 21, 169, 380, 4, 24, 18, 2425, 7, 28, 10, 11956, 2564, 1437, 53, 24, 579, 11290, 223, 5, 3124, 12, 31670, 142, 5, 11044, 21, 169, 350, 380, 4, 103, 5450, 32, 584, 24, 2075, 650, 8, 51, 32, 5700, 5, 276, 19851, 25, 162, 1437, 98, 24, 817, 162, 206, 89, 16, 3544, 103, 21875, 11, 349, 1836, 4, 939, 300, 15, 259, 7, 769, 10337, 11, 10, 2735, 1836, 1437, 53, 122, 524, 45, 686, 99, 7, 109, 25, 939, 240, 10, 3588, 19, 11, 5, 220, 130, 360, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I am a true size small and i ordered this dress and it was way big. it's meant to be a relaxed fit  but it sagged under the arm-holes because the bust was way too big. some folks are saying it ran small and they are essentially the same measurements as me  so it makes me think there is possibly some variation in each size. i got on here to reorder in a smaller size  but now am not sure what to do as i need a dress with in the next three days!	2023-04-23T16:16:29Z
14098	1	2	[0, 100, 682, 2162, 42, 299, 11, 258, 5, 909, 8, 2440, 32847, 29, 8, 657, 24, 328, 939, 437, 855, 262, 377, 5283, 8, 42, 299, 1639, 372, 1953, 13, 5, 8792, 4, 939, 2854, 19, 277, 37102, 14, 1581, 14, 24, 16, 10, 410, 3229, 11, 5, 11044, 25, 939, 56, 7, 213, 62, 10, 1836, 13, 14, 1219, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I recently bought this top in both the black and blue motifs and love it! i'm currently 7 months pregnant and this top provides great coverage for the bump. i agree with another reviewer that noted that it is a little tight in the bust as i had to go up a size for that reason.	2023-04-23T16:16:29Z
18375	0	1	[0, 713, 3588, 16, 1256, 8, 16, 5568, 15898, 11, 5, 28072, 2463, 4, 24, 473, 33, 41, 10, 12, 1902, 2564, 11, 5, 16576, 4, 5, 39815, 16, 2721, 4, 10728, 5, 39815, 21, 10, 410, 350, 4520, 13, 162, 4, 103, 189, 101, 14, 1437, 53, 939, 21, 2818, 13, 10, 410, 55, 4866, 196, 159, 50, 21677, 4, 5, 8089, 32, 98, 11577, 11, 127, 2979, 24, 818, 6162, 1290, 5, 3588, 4, 5, 10199, 16, 13178, 8, 24, 16, 45, 9321, 4, 939, 524, 195, 108, 466, 113, 8, 24, 473, 478, 235, 59, 147, 24, 473, 15, 5, 1421, 4, 939, 524, 3981, 24, 124, 1437, 142, 939, 399, 75, 224, 22, 34798, 1437, 939, 657, 42, 113, 885, 2, 1, 1, 1]	"This dress is pretty and is somewhat fitted in the bodice. it does have an a-line fit in the skirt. the stitching is beautiful. honestly the stitching was a little too bright for me. some may like that  but i was hoping for a little more toned down or muted. the colors are so vibrant in my opinion it almost cheapens the dress. the fabric is cotton and it is not lined. i am 5'9"" and it does hit right about where it does on the model. i am sending it back  because i didn't say ""wow  i love this"" w"	2023-04-23T16:16:29Z
2688	0	1	[0, 100, 33, 42, 3235, 11, 5, 22, 47693, 113, 6184, 8, 939, 657, 24, 4, 939, 524, 10, 6181, 1668, 14466, 8, 42, 3235, 16, 1969, 13, 25, 24, 4865, 10, 410, 696, 939, 33, 15, 5, 314, 4, 98, 939, 2740, 5, 22, 30732, 113, 6184, 4, 5, 8089, 32, 2721, 53, 5, 6184, 16, 160, 4, 5, 22, 705, 113, 6184, 15, 5, 760, 16, 45, 14889, 4, 25, 10, 898, 1437, 127, 809, 1326, 10, 410, 784, 1517, 12, 17376, 4, 939, 1415, 7015, 23, 5, 3235, 15, 5, 1421, 8, 5324, 24, 21, 2829, 160, 1312, 15, 69, 67, 4, 959, 127, 3235, 16, 1341, 10, 828, 160, 12, 15497, 4, 24, 18, 350, 1099, 1437, 142, 5, 2, 1, 1, 1, 1]	"I have this suit in the ""tile"" pattern and i love it. i am a breast cancer survivor and this suit is perfect for as it covers a little issue i have on the left. so i ordered the ""mint"" pattern. the colors are beautiful but the pattern is off. the ""v"" pattern on the front is not centered. as a result  my body looks a little lop-sided. i looked carefully at the suit on the model and noticed it was slightly off center on her also. however my suit is quite a bit off-center. it's too bad  because the"	2023-04-23T16:16:29Z
